client_id,id_missing,client_name,bank_name,account_type,currency,transaction_amount,risk_category,interest_rate,interest_classification,maturity_date,maturity_status,email,email_check,phone,loan_status,remarks
null,Yes,Alpha Holdings,Wells Fargo,Current,BDT,140504,Medium,2.64,Low,null,Unknown,Invalid Email,Invalid,Unknown,Pending,Follow Up
25586,No,Mary Invest,CHASE,Current,EUR,12217,Low,9.85,Medium,4/7/2025,Expired,Unknown,Missing,Unknown,Pending,No Remarks
51315,No,Mary Invest,Unknown Bank,Current,USD,null,Unknown,null,Unknown,1/25/2025,Expired,client@bank.com,Valid,1712345678,Approved,No Remarks
null,Yes,Unknown Client,BOFA,Investment,GBP,null,Unknown,null,Unknown,5/6/2025,Expired,client@bank.com,Valid,1712345678,Approved,Good Payer
81989,No,Mary Invest,CITI,Investment,BDT,null,Unknown,null,Unknown,2/14/2025,Expired,client@mail.com,Valid,1712345678,Pending,Good Payer
72253,No,John Capital,CITI,Investment,USD,null,Unknown,3.88,Low,10/9/2024,Expired,client@mail.com,Valid,1712345678,Unknown,No Remarks
null,Yes,Alpha Holdings,HSBC,Current,USD,null,Unknown,null,Unknown,null,Unknown,client@mail.com,Valid,1712345678,Pending,Good Payer
null,Yes,Mary Invest,CHASE,Current,GBP,91675,Low,9.07,Medium,11/24/2024,Expired,client@mail.com,Valid,1712345678,Unknown,Follow Up
null,Yes,John Capital,BOFA,Investment,EUR,17302,Low,null,Unknown,5/21/2026,Expired,client@mail.com,Valid,Unknown,Rejected,High Risk
null,Yes,Unknown Client,Unknown Bank,Loan,EUR,86516,Low,null,Unknown,2/23/2026,Expired,client@bank.com,Valid,Unknown,Pending,Good Payer
null,Yes,Beta Funds,HSBC,Current,BDT,143477,Medium,null,Unknown,null,Unknown,Unknown,Missing,1712345678,Approved,Follow Up
null,Yes,Mary Invest,CHASE,Current,GBP,334321,High,11.91,High,1/3/2026,Expired,Unknown,Missing,1712345678,Approved,High Risk
46832,No,Unknown Client,HSBC,Savings,BDT,null,Unknown,null,Unknown,2/23/2026,Expired,client@bank.com,Valid,1712345678,Rejected,Good Payer
95645,No,Unknown Client,BOFA,Current,Unknown,319778,High,null,Unknown,null,Unknown,Unknown,Missing,1712345678,Unknown,Good Payer
30736,No,Beta Funds,CITI,Investment,Unknown,181007,Medium,5.43,Medium,12/3/2024,Expired,Unknown,Missing,Unknown,Rejected,High Risk
null,Yes,Unknown Client,CITI,Investment,BDT,251659,Medium,null,Unknown,2/14/2026,Expired,Unknown,Missing,1712345678,Approved,No Remarks
null,Yes,John Capital,CITI,Current,GBP,394197,High,null,Unknown,3/21/2025,Expired,client@mail.com,Valid,1712345678,Approved,Good Payer
72688,No,Beta Funds,CHASE,Investment,EUR,203216,Medium,12.17,High,4/22/2024,Expired,Unknown,Missing,1712345678,Pending,No Remarks
null,Yes,Alpha Holdings,BOFA,Loan,USD,null,Unknown,10.23,High,4/26/2026,Expired,Unknown,Missing,Unknown,Pending,Good Payer
null,Yes,Unknown Client,HSBC,Current,GBP,null,Unknown,null,Unknown,6/27/2025,Expired,Unknown,Missing,1712345678,Rejected,Good Payer
null,Yes,Beta Funds,CHASE,Current,EUR,null,Unknown,null,Unknown,1/26/2025,Expired,client@bank.com,Valid,1712345678,Pending,Follow Up
null,Yes,Unknown Client,CITI,Savings,Unknown,101975,Medium,11.2,High,8/25/2024,Expired,Invalid Email,Invalid,1712345678,Rejected,No Remarks
null,Yes,Unknown Client,CITI,Current,Unknown,43737,Low,5.89,Medium,null,Unknown,Invalid Email,Invalid,1712345678,Pending,No Remarks
null,Yes,John Capital,Unknown Bank,Loan,EUR,476057,High,null,Unknown,null,Unknown,client@mail.com,Valid,Unknown,Rejected,High Risk
11693,No,Unknown Client,CHASE,Loan,Unknown,8330,Low,3.43,Low,5/19/2025,Expired,client@mail.com,Valid,1712345678,Approved,High Risk
null,Yes,Mary Invest,Wells Fargo,Current,GBP,33932,Low,1.7,Low,null,Unknown,Invalid Email,Invalid,1712345678,Pending,Good Payer
null,Yes,John Capital,Unknown Bank,Loan,Unknown,289941,Medium,10.45,High,9/15/2025,Expired,Invalid Email,Invalid,1712345678,Rejected,High Risk
22782,No,Mary Invest,BOFA,Loan,EUR,15588,Low,null,Unknown,5/13/2024,Expired,Unknown,Missing,1712345678,Approved,Good Payer
51977,No,Mary Invest,Unknown Bank,Loan,Unknown,null,Unknown,null,Unknown,5/14/2025,Expired,Unknown,Missing,1712345678,Pending,Good Payer
null,Yes,John Capital,CITI,Loan,USD,null,Unknown,null,Unknown,11/18/2024,Expired,client@bank.com,Valid,Unknown,Pending,High Risk
34186,No,John Capital,BOFA,Investment,GBP,null,Unknown,7.2,Medium,3/11/2025,Expired,client@bank.com,Valid,1712345678,Rejected,High Risk
null,Yes,Alpha Holdings,BOFA,Investment,EUR,140536,Medium,null,Unknown,3/16/2025,Expired,client@bank.com,Valid,1712345678,Rejected,Good Payer
null,Yes,Beta Funds,HSBC,Loan,USD,null,Unknown,12.29,High,3/3/2024,Expired,Invalid Email,Invalid,1712345678,Rejected,Follow Up
42431,No,John Capital,CITI,Loan,EUR,31392,Low,12.14,High,3/25/2025,Expired,Invalid Email,Invalid,1712345678,Approved,Good Payer
44093,No,Unknown Client,BOFA,Current,GBP,396202,High,9.98,Medium,4/13/2025,Expired,Unknown,Missing,1712345678,Pending,Good Payer
25936,No,John Capital,HSBC,Investment,USD,246539,Medium,1.56,Low,3/3/2024,Expired,client@bank.com,Valid,Unknown,Pending,Good Payer
null,Yes,Mary Invest,HSBC,Current,Unknown,396634,High,null,Unknown,10/8/2025,Expired,Unknown,Missing,1712345678,Pending,High Risk
null,Yes,Alpha Holdings,CHASE,Loan,EUR,18359,Low,null,Unknown,1/17/2025,Expired,client@bank.com,Valid,1712345678,Unknown,Good Payer
99952,No,John Capital,HSBC,Loan,GBP,294305,Medium,null,Unknown,null,Unknown,client@mail.com,Valid,1712345678,Unknown,Good Payer
29753,No,Beta Funds,CHASE,Current,GBP,286063,Medium,4.82,Low,3/24/2025,Expired,client@mail.com,Valid,Unknown,Unknown,High Risk
75837,No,John Capital,CHASE,Loan,USD,219924,Medium,6.99,Medium,8/14/2024,Expired,client@bank.com,Valid,Unknown,Unknown,Follow Up
null,Yes,Beta Funds,BOFA,Investment,Unknown,null,Unknown,null,Unknown,12/1/2024,Expired,client@mail.com,Valid,1712345678,Unknown,Follow Up
79775,No,Alpha Holdings,Unknown Bank,Investment,GBP,76854,Low,10.56,High,9/7/2025,Expired,client@mail.com,Valid,1712345678,Pending,High Risk
67110,No,Mary Invest,Unknown Bank,Investment,Unknown,217147,Medium,3,Low,null,Unknown,Unknown,Missing,Unknown,Rejected,Follow Up
null,Yes,Alpha Holdings,CHASE,Savings,GBP,null,Unknown,3.45,Low,6/14/2026,Expired,Invalid Email,Invalid,1712345678,Pending,No Remarks
18931,No,John Capital,CITI,Investment,EUR,null,Unknown,4.97,Low,null,Unknown,client@mail.com,Valid,1712345678,Approved,Good Payer
31137,No,Unknown Client,Unknown Bank,Savings,BDT,null,Unknown,null,Unknown,11/27/2024,Expired,client@mail.com,Valid,Unknown,Rejected,High Risk
92540,No,Beta Funds,Wells Fargo,Investment,GBP,null,Unknown,4.99,Low,10/15/2025,Expired,client@bank.com,Valid,1712345678,Unknown,High Risk
27655,No,Beta Funds,Wells Fargo,Savings,Unknown,null,Unknown,null,Unknown,5/16/2024,Expired,client@mail.com,Valid,Unknown,Approved,Follow Up
null,Yes,Alpha Holdings,Unknown Bank,Current,BDT,null,Unknown,6.47,Medium,null,Unknown,client@bank.com,Valid,1712345678,Approved,Follow Up
null,Yes,Unknown Client,Wells Fargo,Investment,GBP,290491,Medium,4.45,Low,2/26/2025,Expired,Invalid Email,Invalid,Unknown,Approved,High Risk
null,Yes,Beta Funds,BOFA,Current,Unknown,null,Unknown,null,Unknown,2/4/2024,Expired,Invalid Email,Invalid,1712345678,Pending,No Remarks
null,Yes,Alpha Holdings,CHASE,Savings,EUR,null,Unknown,7.98,Medium,2/10/2026,Expired,Unknown,Missing,1712345678,Pending,High Risk
null,Yes,Alpha Holdings,CHASE,Savings,Unknown,152476,Medium,null,Unknown,12/12/2025,Expired,Unknown,Missing,1712345678,Approved,No Remarks
null,Yes,Beta Funds,HSBC,Loan,USD,45070,Low,8.78,Medium,null,Unknown,client@bank.com,Valid,1712345678,Rejected,Good Payer
null,Yes,Mary Invest,CITI,Savings,EUR,null,Unknown,null,Unknown,null,Unknown,client@bank.com,Valid,Unknown,Pending,Good Payer
61574,No,John Capital,BOFA,Current,BDT,388064,High,1.75,Low,1/27/2024,Expired,client@bank.com,Valid,1712345678,Approved,High Risk
38101,No,Mary Invest,CHASE,Current,Unknown,434231,High,6.71,Medium,null,Unknown,client@bank.com,Valid,Unknown,Rejected,No Remarks
35589,No,Alpha Holdings,HSBC,Investment,BDT,null,Unknown,9.3,Medium,6/21/2024,Expired,Invalid Email,Invalid,1712345678,Unknown,No Remarks
50464,No,Unknown Client,BOFA,Current,GBP,107906,Medium,null,Unknown,8/15/2025,Expired,client@mail.com,Valid,Unknown,Pending,High Risk
null,Yes,John Capital,CITI,Investment,GBP,null,Unknown,null,Unknown,6/10/2024,Expired,Invalid Email,Invalid,1712345678,Unknown,High Risk
null,Yes,Mary Invest,BOFA,Current,BDT,null,Unknown,null,Unknown,3/29/2026,Expired,client@bank.com,Valid,1712345678,Approved,Follow Up
null,Yes,Unknown Client,Unknown Bank,Loan,USD,null,Unknown,null,Unknown,null,Unknown,client@bank.com,Valid,1712345678,Rejected,Good Payer
62955,No,Mary Invest,HSBC,Current,USD,null,Unknown,2.8,Low,7/14/2024,Expired,Unknown,Missing,1712345678,Rejected,No Remarks
null,Yes,Alpha Holdings,BOFA,Loan,USD,null,Unknown,null,Unknown,11/21/2024,Expired,client@mail.com,Valid,1712345678,Rejected,High Risk
75403,No,Unknown Client,HSBC,Investment,BDT,36256,Low,null,Unknown,12/3/2025,Expired,Invalid Email,Invalid,Unknown,Unknown,High Risk
70160,No,Mary Invest,Wells Fargo,Loan,GBP,418322,High,null,Unknown,5/14/2026,Expired,client@mail.com,Valid,1712345678,Pending,Follow Up
null,Yes,John Capital,CHASE,Investment,EUR,null,Unknown,2.31,Low,4/29/2026,Expired,client@mail.com,Valid,1712345678,Rejected,Good Payer
null,Yes,Mary Invest,CHASE,Current,BDT,467859,High,4.27,Low,2/25/2026,Expired,Unknown,Missing,1712345678,Unknown,No Remarks
46084,No,Unknown Client,Wells Fargo,Investment,GBP,null,Unknown,null,Unknown,null,Unknown,client@bank.com,Valid,1712345678,Rejected,Follow Up
12407,No,Mary Invest,Wells Fargo,Current,EUR,428013,High,11.32,High,5/22/2026,Expired,client@bank.com,Valid,1712345678,Unknown,High Risk
null,Yes,Alpha Holdings,Wells Fargo,Current,USD,44010,Low,11.47,High,1/27/2026,Expired,client@mail.com,Valid,1712345678,Unknown,Follow Up
null,Yes,Mary Invest,Wells Fargo,Investment,EUR,165909,Medium,10.51,High,2/18/2025,Expired,client@bank.com,Valid,1712345678,Rejected,Good Payer
17437,No,Alpha Holdings,Wells Fargo,Current,GBP,433946,High,4.59,Low,4/5/2026,Expired,Invalid Email,Invalid,1712345678,Approved,High Risk
null,Yes,John Capital,BOFA,Loan,GBP,181221,Medium,null,Unknown,5/19/2024,Expired,client@mail.com,Valid,1712345678,Pending,High Risk
79224,No,Alpha Holdings,Unknown Bank,Current,USD,null,Unknown,null,Unknown,1/8/2024,Expired,Invalid Email,Invalid,1712345678,Unknown,High Risk
null,Yes,Beta Funds,CITI,Loan,EUR,null,Unknown,null,Unknown,6/25/2024,Expired,client@bank.com,Valid,1712345678,Rejected,No Remarks
10401,No,Alpha Holdings,CHASE,Investment,GBP,null,Unknown,11.2,High,3/30/2026,Expired,Unknown,Missing,Unknown,Unknown,High Risk
91360,No,Alpha Holdings,Unknown Bank,Savings,GBP,278675,Medium,null,Unknown,11/11/2025,Expired,client@bank.com,Valid,1712345678,Pending,Good Payer
41225,No,Beta Funds,BOFA,Savings,USD,null,Unknown,9.51,Medium,12/23/2024,Expired,Unknown,Missing,1712345678,Pending,Follow Up
29356,No,Unknown Client,CHASE,Savings,BDT,null,Unknown,null,Unknown,null,Unknown,client@bank.com,Valid,1712345678,Pending,High Risk
null,Yes,Beta Funds,CHASE,Savings,USD,null,Unknown,null,Unknown,null,Unknown,Unknown,Missing,1712345678,Pending,Good Payer
66825,No,Beta Funds,Wells Fargo,Current,Unknown,null,Unknown,2.93,Low,1/13/2026,Expired,Invalid Email,Invalid,Unknown,Rejected,Good Payer
null,Yes,Unknown Client,HSBC,Loan,BDT,null,Unknown,null,Unknown,9/4/2024,Expired,Invalid Email,Invalid,Unknown,Approved,Follow Up
null,Yes,Beta Funds,Unknown Bank,Loan,USD,107145,Medium,null,Unknown,8/21/2025,Expired,client@bank.com,Valid,1712345678,Approved,Good Payer
34612,No,Alpha Holdings,Wells Fargo,Savings,BDT,352553,High,8.04,Medium,4/3/2025,Expired,client@mail.com,Valid,1712345678,Rejected,High Risk
null,Yes,Alpha Holdings,Unknown Bank,Current,Unknown,null,Unknown,null,Unknown,9/22/2024,Expired,client@bank.com,Valid,1712345678,Rejected,Follow Up
68963,No,Mary Invest,CHASE,Savings,Unknown,null,Unknown,8.99,Medium,6/29/2025,Expired,client@mail.com,Valid,1712345678,Rejected,No Remarks
null,Yes,Beta Funds,HSBC,Investment,USD,409661,High,null,Unknown,1/16/2025,Expired,Unknown,Missing,1712345678,Pending,Good Payer
73191,No,John Capital,BOFA,Loan,Unknown,null,Unknown,null,Unknown,null,Unknown,client@mail.com,Valid,1712345678,Approved,High Risk
null,Yes,Unknown Client,BOFA,Current,Unknown,387113,High,null,Unknown,5/22/2024,Expired,Invalid Email,Invalid,Unknown,Rejected,High Risk
37560,No,Alpha Holdings,CHASE,Savings,Unknown,null,Unknown,8.16,Medium,null,Unknown,client@mail.com,Valid,1712345678,Rejected,No Remarks
14082,No,Beta Funds,Wells Fargo,Savings,BDT,null,Unknown,null,Unknown,8/27/2025,Expired,client@bank.com,Valid,Unknown,Rejected,No Remarks
75314,No,Mary Invest,CITI,Savings,EUR,null,Unknown,4.77,Low,6/10/2025,Expired,Unknown,Missing,Unknown,Approved,High Risk
87774,No,Alpha Holdings,Wells Fargo,Current,BDT,483524,High,null,Unknown,4/9/2024,Expired,client@mail.com,Valid,1712345678,Unknown,Good Payer
null,Yes,Beta Funds,CITI,Loan,EUR,null,Unknown,11.41,High,7/6/2024,Expired,Unknown,Missing,1712345678,Unknown,No Remarks
null,Yes,John Capital,CITI,Savings,USD,27092,Low,2.72,Low,null,Unknown,Invalid Email,Invalid,1712345678,Approved,No Remarks
12358,No,Unknown Client,CHASE,Loan,GBP,390473,High,7.75,Medium,1/16/2026,Expired,Unknown,Missing,1712345678,Approved,Follow Up
null,Yes,John Capital,CHASE,Investment,USD,null,Unknown,9.08,Medium,2/20/2026,Expired,Invalid Email,Invalid,1712345678,Approved,Good Payer
null,Yes,John Capital,HSBC,Current,USD,null,Unknown,null,Unknown,2/22/2024,Expired,client@mail.com,Valid,1712345678,Approved,Good Payer
null,Yes,Beta Funds,CITI,Savings,GBP,95628,Low,null,Unknown,10/22/2024,Expired,client@mail.com,Valid,1712345678,Pending,High Risk
12848,No,Alpha Holdings,HSBC,Current,GBP,402063,High,1.8,Low,9/28/2025,Expired,client@mail.com,Valid,Unknown,Unknown,High Risk
82803,No,Alpha Holdings,HSBC,Investment,Unknown,342684,High,7.92,Medium,5/28/2024,Expired,client@bank.com,Valid,1712345678,Unknown,High Risk
58301,No,Mary Invest,Wells Fargo,Current,USD,451662,High,7.89,Medium,3/30/2026,Expired,Invalid Email,Invalid,1712345678,Unknown,Good Payer
94323,No,Beta Funds,BOFA,Loan,BDT,null,Unknown,null,Unknown,4/30/2024,Expired,client@mail.com,Valid,1712345678,Rejected,Follow Up
17667,No,Unknown Client,Wells Fargo,Current,Unknown,9985,Low,10.75,High,3/17/2026,Expired,Unknown,Missing,1712345678,Approved,No Remarks
77673,No,Mary Invest,CITI,Current,USD,207923,Medium,6.58,Medium,4/7/2026,Expired,Unknown,Missing,1712345678,Unknown,Follow Up
51334,No,Unknown Client,HSBC,Current,USD,302955,High,null,Unknown,7/21/2024,Expired,Invalid Email,Invalid,1712345678,Unknown,Good Payer
54565,No,Alpha Holdings,Wells Fargo,Investment,BDT,283624,Medium,null,Unknown,2/8/2025,Expired,Invalid Email,Invalid,1712345678,Rejected,Good Payer
97351,No,Alpha Holdings,HSBC,Current,EUR,null,Unknown,null,Unknown,12/2/2025,Expired,Invalid Email,Invalid,Unknown,Unknown,Follow Up
22465,No,Unknown Client,Wells Fargo,Savings,USD,74495,Low,6.22,Medium,null,Unknown,Invalid Email,Invalid,Unknown,Rejected,Follow Up
null,Yes,Beta Funds,Unknown Bank,Savings,BDT,337066,High,null,Unknown,null,Unknown,Unknown,Missing,1712345678,Unknown,No Remarks
95520,No,Beta Funds,CHASE,Current,BDT,419879,High,6.41,Medium,1/17/2025,Expired,Invalid Email,Invalid,1712345678,Unknown,Follow Up
56567,No,Unknown Client,BOFA,Savings,USD,411766,High,null,Unknown,3/3/2026,Expired,client@mail.com,Valid,Unknown,Unknown,Follow Up
null,Yes,Beta Funds,CHASE,Loan,BDT,null,Unknown,null,Unknown,4/18/2024,Expired,client@mail.com,Valid,1712345678,Pending,Good Payer
null,Yes,John Capital,CHASE,Loan,USD,null,Unknown,null,Unknown,null,Unknown,Unknown,Missing,1712345678,Pending,Good Payer
92651,No,Beta Funds,CHASE,Current,EUR,82115,Low,null,Unknown,5/3/2026,Expired,client@mail.com,Valid,1712345678,Approved,High Risk
null,Yes,Beta Funds,Unknown Bank,Investment,BDT,null,Unknown,7.54,Medium,12/10/2025,Expired,Unknown,Missing,1712345678,Pending,No Remarks
null,Yes,John Capital,Wells Fargo,Current,BDT,270769,Medium,11.27,High,2/23/2026,Expired,Invalid Email,Invalid,1712345678,Pending,No Remarks
null,Yes,Alpha Holdings,Wells Fargo,Loan,USD,302484,High,null,Unknown,3/30/2024,Expired,client@bank.com,Valid,1712345678,Rejected,High Risk
76458,No,Unknown Client,BOFA,Investment,Unknown,62087,Low,11.65,High,8/25/2024,Expired,Unknown,Missing,1712345678,Approved,No Remarks
null,Yes,Unknown Client,BOFA,Investment,Unknown,243954,Medium,6.87,Medium,null,Unknown,Unknown,Missing,1712345678,Rejected,No Remarks
null,Yes,Beta Funds,CITI,Loan,Unknown,null,Unknown,null,Unknown,6/5/2026,Expired,Invalid Email,Invalid,1712345678,Rejected,Follow Up
null,Yes,Beta Funds,Wells Fargo,Savings,EUR,null,Unknown,null,Unknown,6/23/2024,Expired,client@bank.com,Valid,1712345678,Pending,High Risk
null,Yes,John Capital,CHASE,Loan,BDT,238252,Medium,null,Unknown,9/26/2024,Expired,Unknown,Missing,1712345678,Unknown,No Remarks
55390,No,Beta Funds,CITI,Current,USD,null,Unknown,11.9,High,null,Unknown,Invalid Email,Invalid,Unknown,Approved,Good Payer
null,Yes,Alpha Holdings,BOFA,Current,Unknown,284711,Medium,10.45,High,null,Unknown,client@bank.com,Valid,1712345678,Rejected,No Remarks
90100,No,Unknown Client,CHASE,Investment,GBP,55022,Low,4.91,Low,3/5/2026,Expired,client@bank.com,Valid,1712345678,Approved,Good Payer
null,Yes,Unknown Client,CHASE,Current,Unknown,null,Unknown,10.95,High,null,Unknown,client@bank.com,Valid,Unknown,Pending,High Risk
null,Yes,Mary Invest,Wells Fargo,Savings,USD,341200,High,12.43,High,null,Unknown,client@mail.com,Valid,1712345678,Unknown,No Remarks
75127,No,Mary Invest,BOFA,Savings,BDT,342596,High,3.07,Low,null,Unknown,Invalid Email,Invalid,Unknown,Pending,High Risk
null,Yes,Beta Funds,CHASE,Savings,Unknown,463937,High,null,Unknown,11/1/2025,Expired,Unknown,Missing,Unknown,Pending,No Remarks
null,Yes,John Capital,Wells Fargo,Loan,EUR,null,Unknown,null,Unknown,5/10/2026,Expired,client@bank.com,Valid,1712345678,Rejected,High Risk
null,Yes,Unknown Client,HSBC,Investment,EUR,330081,High,6.59,Medium,2/23/2024,Expired,client@mail.com,Valid,1712345678,Rejected,High Risk
null,Yes,Alpha Holdings,Wells Fargo,Loan,USD,194160,Medium,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Approved,No Remarks
86243,No,Mary Invest,Unknown Bank,Savings,EUR,null,Unknown,null,Unknown,4/18/2026,Expired,client@mail.com,Valid,1712345678,Approved,No Remarks
64763,No,Unknown Client,Unknown Bank,Savings,EUR,null,Unknown,1.89,Low,6/23/2025,Expired,client@mail.com,Valid,1712345678,Rejected,No Remarks
null,Yes,Unknown Client,CITI,Current,USD,null,Unknown,null,Unknown,1/4/2024,Expired,client@mail.com,Valid,Unknown,Rejected,High Risk
null,Yes,Beta Funds,BOFA,Loan,BDT,165365,Medium,10.04,High,null,Unknown,Unknown,Missing,1712345678,Pending,Good Payer
null,Yes,John Capital,Wells Fargo,Current,Unknown,452753,High,null,Unknown,null,Unknown,client@bank.com,Valid,1712345678,Pending,High Risk
99895,No,John Capital,HSBC,Loan,Unknown,271129,Medium,5.68,Medium,12/10/2025,Expired,client@bank.com,Valid,1712345678,Rejected,Follow Up
null,Yes,Mary Invest,CITI,Loan,BDT,94438,Low,null,Unknown,3/9/2025,Expired,client@mail.com,Valid,1712345678,Unknown,No Remarks
null,Yes,Mary Invest,CHASE,Loan,BDT,460428,High,7.53,Medium,7/9/2024,Expired,client@mail.com,Valid,1712345678,Rejected,Follow Up
null,Yes,Beta Funds,CITI,Savings,EUR,null,Unknown,null,Unknown,null,Unknown,Unknown,Missing,Unknown,Approved,High Risk
null,Yes,John Capital,CHASE,Loan,EUR,null,Unknown,null,Unknown,11/20/2025,Expired,Unknown,Missing,1712345678,Rejected,Follow Up
null,Yes,Unknown Client,HSBC,Loan,EUR,36046,Low,null,Unknown,7/21/2024,Expired,Unknown,Missing,1712345678,Unknown,Good Payer
12801,No,Mary Invest,CHASE,Loan,GBP,189052,Medium,null,Unknown,2/7/2026,Expired,Unknown,Missing,1712345678,Pending,Follow Up
13189,No,Beta Funds,BOFA,Current,USD,438039,High,11.37,High,null,Unknown,Unknown,Missing,1712345678,Pending,Good Payer
51949,No,Alpha Holdings,HSBC,Investment,GBP,425202,High,null,Unknown,2/7/2026,Expired,Invalid Email,Invalid,1712345678,Pending,High Risk
null,Yes,Beta Funds,HSBC,Loan,GBP,321916,High,7.03,Medium,1/29/2025,Expired,Invalid Email,Invalid,1712345678,Approved,Follow Up
null,Yes,Mary Invest,CHASE,Loan,EUR,105513,Medium,5.48,Medium,11/21/2025,Expired,client@mail.com,Valid,1712345678,Approved,No Remarks
29146,No,Beta Funds,CITI,Investment,GBP,460313,High,4.64,Low,5/1/2025,Expired,client@bank.com,Valid,1712345678,Pending,High Risk
